x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,Gesture
0,0,-0.037540555,-0.012581438,-0.06121254,-0.041883677,-0.06831032,-0.070750803,-0.067598581,-0.111489028,-0.015897572,-0.100251019,-0.017110407,0.027998149,-0.021229327,0.118216723,-0.023440838,0.188637823,0.02287519,-0.08547914,0.016701579,0.055708259,0.010660887,0.14703849,0.005093277,0.221896738,0.051474333,-0.057497919,0.04663527,0.066057503,0.041960299,0.148290783,0.03751421,0.214495271,0.070668399,-0.02291736,0.07147938,0.06400311,0.066578329,0.126758188,0.061507106,0.175070614,Pitch_Forward
0,0,-0.055094123,0.017862603,-0.107719123,0.065254316,-0.151727974,0.072319999,-0.192423224,0.038246796,-0.080684841,0.071293607,-0.095232189,0.218854383,-0.101282239,0.310158834,-0.105939746,0.379743829,-0.034322023,0.078527406,-0.053708196,0.247777358,-0.063199699,0.348999694,-0.071421564,0.4205475,0.006921768,0.091570809,-0.010275722,0.24381347,-0.018439412,0.339538291,-0.024322569,0.406958476,0.040886283,0.108962789,0.025502503,0.226546422,0.01752001,0.295900956,0.01245451,0.351412252,Pitch_Forward
0,0,-0.059334099,0.059600815,-0.081525683,0.143043742,-0.075320303,0.231090501,-0.069978774,0.30343993,-0.084648013,0.098741338,-0.088158607,0.236770704,-0.091433167,0.330231443,-0.091867089,0.39877446,-0.036737561,0.090520844,-0.043328822,0.243415311,-0.049659729,0.34984304,-0.054378211,0.419110492,0.007552147,0.100218505,0.001358092,0.239692762,-0.005372226,0.340241566,-0.011937022,0.407404378,0.045354545,0.120736614,0.039891243,0.222759679,0.032420993,0.297730163,0.025343299,0.354003087,Pitch_Forward
0,0,-0.056820631,0.054988444,-0.081663132,0.147539973,-0.089462161,0.237800777,-0.109886348,0.314656109,-0.080894113,0.103430763,-0.080810726,0.244912118,-0.082225919,0.337370574,-0.082180977,0.406318098,-0.03411901,0.095551223,-0.038028479,0.248928696,-0.042747915,0.354328543,-0.046842337,0.426037282,0.010209024,0.103646383,0.007542551,0.240540922,0.000677466,0.339202642,-0.006741226,0.409657568,0.048852623,0.119155437,0.044812858,0.221407801,0.037869215,0.294611603,0.031981409,0.353355139,Pitch_Forward
0,0,-0.06776911,0.001427591,-0.129248738,0.047621191,-0.172258496,0.086599648,-0.218447864,0.09391591,-0.140090585,0.039265037,-0.15546304,0.223792374,-0.161952674,0.338243484,-0.16199249,0.418661714,-0.087334692,0.046607554,-0.108157814,0.264325619,-0.117319584,0.394410431,-0.122071207,0.480620265,-0.03513068,0.066213369,-0.054985285,0.270113647,-0.068136275,0.392550945,-0.075414538,0.472375512,0.012211442,0.097313821,-0.006054938,0.254833817,-0.021358967,0.355037987,-0.031308651,0.425866842,Pitch_Forward
0,0,-0.059699535,0.043431669,-0.116374314,0.106948823,-0.146659017,0.165090173,-0.176441431,0.211767435,-0.109348238,0.112279862,-0.098473549,0.303552419,-0.088511825,0.413856,-0.08119303,0.49271813,-0.051177025,0.099553257,-0.044219613,0.327410847,-0.038065791,0.454567343,-0.034461856,0.541175634,0.002352595,0.104438365,0.00744158,0.3148987,0.012044668,0.441795617,0.014679849,0.528286904,0.048992336,0.123417825,0.049740195,0.291406721,0.048869431,0.387375504,0.045931399,0.459656805,Pitch_Forward
0,0,-0.070000529,0.001911491,-0.12458539,0.001189381,-0.157110572,0.007262707,-0.191762388,0.009516418,-0.138763249,-0.093473643,-0.137014866,0.07539475,-0.128532112,0.179376066,-0.122233331,0.262052476,-0.085047305,-0.112257659,-0.079149723,0.096491039,-0.07277745,0.220306635,-0.068130076,0.315295637,-0.028327525,-0.106304914,-0.025034606,0.097654641,-0.024172425,0.217431068,-0.022733152,0.306322277,0.022744656,-0.078085721,0.021352232,0.069490612,0.017546296,0.170309484,0.012146056,0.244305074,Pitch_Forward
0,0,-0.074059248,0.007833958,-0.121744752,0.014844537,-0.150184035,0.028101861,-0.177129149,0.039911985,-0.129160404,-0.075560868,-0.126485705,0.088795006,-0.123987615,0.189918935,-0.121722639,0.271552622,-0.073262632,-0.086385489,-0.073321283,0.102825522,-0.07472086,0.222392023,-0.075316846,0.318026841,-0.017356932,-0.077094316,-0.015022337,0.113367677,-0.016337276,0.231435835,-0.016147196,0.322428644,0.032519162,-0.045937121,0.033101559,0.095472753,0.031000316,0.188794076,0.027686894,0.262048185,Pitch_Forward
0,0,-0.063507497,0.012094468,-0.115769506,0.062474668,-0.15243578,0.114009529,-0.19005084,0.140929133,-0.128386438,0.058782607,-0.129878104,0.236488014,-0.129769325,0.354611009,-0.126871586,0.440966874,-0.076372921,0.05570212,-0.079396963,0.272897512,-0.079729915,0.410413772,-0.076756477,0.502695471,-0.023979247,0.069060564,-0.023438156,0.276545018,-0.023138165,0.406193167,-0.020829976,0.4918845,0.025851965,0.10124442,0.028520346,0.25375393,0.025568783,0.353119344,0.023468316,0.423973352,Pitch_Forward
0,0,-0.050482273,0.01184389,-0.096224964,-0.012959778,-0.124647975,-0.048882127,-0.159805715,-0.092596143,-0.084232569,-0.091327578,-0.089726806,0.022633404,-0.085309327,0.105012357,-0.084055722,0.170796692,-0.041680455,-0.100442231,-0.038481236,0.043327808,-0.036215842,0.13673991,-0.036767483,0.205704987,0.001801789,-0.086687922,0.007782638,0.048884392,0.005963147,0.144310772,0.002266169,0.214865386,0.039054811,-0.056462556,0.046028018,0.041881561,0.043826461,0.118776739,0.038110316,0.17230767,Pitch_Forward
0,0,-0.056779742,0.006028831,-0.103341997,0.00292024,-0.135242164,-0.001672417,-0.175920606,-0.009788632,-0.106044829,-0.046852171,-0.105905294,0.091313004,-0.098914802,0.179173589,-0.093510091,0.247751117,-0.060029924,-0.060997546,-0.056848049,0.107176304,-0.05007112,0.213091373,-0.045041859,0.293107569,-0.013753891,-0.058877051,-0.009081781,0.106546998,-0.008854926,0.209970951,-0.007904053,0.287770033,0.02528286,-0.039031148,0.029127002,0.085867584,0.027829289,0.168119788,0.024120688,0.231980205,Pitch_Forward
0,0,-0.057142794,0.031947702,-0.112647057,0.086472392,-0.149777055,0.122049719,-0.183427811,0.135460794,-0.106809378,0.102461368,-0.101957798,0.260308206,-0.095292568,0.3561306,-0.089552939,0.425383449,-0.058407903,0.102123976,-0.058015347,0.284834266,-0.05323422,0.395452678,-0.048783958,0.473172665,-0.012629986,0.108471811,-0.014345586,0.281521797,-0.012017012,0.387183785,-0.008743167,0.459626913,0.028020024,0.12081337,0.024732113,0.258548558,0.023748875,0.340352058,0.022708058,0.402790129,Pitch_Forward
0,0,-0.069935441,0.032948583,-0.127237082,0.098684937,-0.165727913,0.156622857,-0.200327039,0.189010948,-0.112081766,0.153941303,-0.111362696,0.328484684,-0.10678643,0.426335841,-0.101744771,0.50024429,-0.06464684,0.164944649,-0.065562963,0.364272326,-0.06429714,0.475539833,-0.06427747,0.552486807,-0.018642724,0.174181372,-0.02428335,0.355763942,-0.025139153,0.46427539,-0.026026368,0.540316731,0.023370802,0.179568142,0.013302088,0.326620728,0.009662569,0.409125358,0.006190479,0.474045128,Pitch_Forward
